"data_id","event_date","event_type","actor1","actor2","admin1","admin2","location","latitude","longitude","notes","fatalities"
9092574,2019-07-20,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Donetskyi","Oleksandrivka",47.9225,37.571,"On 20 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, IFVs, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Oleksandrivka, Donetsk. During the day, one DPR rebel was killed at an unspecified location [1 fatality split among 12 events].",1
9092587,2019-07-20,"Explosions/Remote violence","Military Forces of Ukraine (2014-2019)","Civilians (Ukraine)","Luhansk","Alchevskyi","Pervomaisk",48.6295,38.549,"On 20 July 2019, the Ukrainian Forces fired 120mm mortars and grenade launchers in the area of Pervomaisk, Luhansk. A civilian woman was killed, seven civilians were wounded and a residential apartment was damaged.",1
9092625,2019-07-19,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Mariupolskyi","Shyrokyne",47.0987,37.8199,"On 19 July 2019, the NAF rebel forces fired 82mm mortars, heavy machine guns, grenade launchers and small arms at the governmental positions near Shyrokyne, Donetsk. During the day, two Ukrainian soldiers were killed and three were wounded at unspecified locations [2 fatalities split among 19 events].",1
9092631,2019-07-19,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Pokrovskyi","Krasnohorivka",48.006,37.5097,"On 19 July 2019, the NAF rebel forces fired heavy machine guns, grenade launchers and small arms at the governmental positions near Krasnohorivka, Donetsk. A civilian man was killed. During the day, two Ukrainian soldiers were killed and three were wounded at unspecified locations [2 fatalities split among 19 events].",1
9092677,2019-07-19,"Explosions/Remote violence","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Volnovaskyi","Bohdanivka",47.6298,37.7563,"On 19 July 2019, the NAF rebel forces fired heavy machine guns and grenade launchers at the governmental positions near Bohdanivka, Donetsk. During the day, two Ukrainian soldiers were killed and three were wounded at unspecified locations [2 fatalities split among 19 events].",1
9092700,2019-07-18,"Explosions/Remote violence","Military Forces of Ukraine (2014-2019)","Civilians (Ukraine)","Donetsk","Donetskyi","Oktiabr Mine",48.0533,37.7098,"On 18 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars and grenade launchers in the area of Oktiabr Mine, Donetsk. A civilian woman was killed, two kindergarten buildings were damaged.",1
9092787,2019-07-16,"Violence against civilians","Police Forces of Ukraine (2014-2019)","Civilians (Ukraine)","Kirovograd","Kropyvnytskyi","Kropyvnytskyi",48.5153,32.2545,"On 16 July 2019, a man died in a police car shortly after being detained in Kropyvnytskyi, Kirovohrad. According to witnesses, the police officers beat the man with a baton. The police denies the allegations. [coded according to the witnesses' version]",1
9092848,2019-07-15,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Pokrovskyi","Avdiivka",48.1394,37.7497,"On 15 July 2019, the NAF rebel forces fired heavy machine guns, grenade launchers and small arms at the governmental positions near Avdiivka, Donetsk, killing one Ukrainian soldier. The OSCE SMM observed a total of 8 explosions/bursts of fire involving small arms/unknown weapons near Avdiivka. During the day, three Ukrainian soldiers were wounded at unspecified locations.",1
9092905,2019-07-14,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Donetskyi","Spartak",48.079,37.7635,"On 14 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Spartak, Donetsk. The OSCE SMM observed a total of 1 explosions involving unknown weapons near Spartak. During the day, one DPR rebel was killed at an unspecified location [1 fatality split among 5 events].",1
9092936,2019-07-13,"Explosions/Remote violence","Unidentified Armed Group (Ukraine)","Civilians (Ukraine)","Rivne","Dubenskyi","Smyha",50.2383,25.7628,"On 13 July 2019, two children died in an explosion after they found an IED in Smyha, Rivne.",2
9093051,2019-07-11,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Volnovaskyi","Taramchuk",47.8051,37.5769,"On 11 July 2019, the NAF rebel forces fired 120mm and 82mm mortars, grenade launchers and sniper rifles at the governmental positions near Taramchuk, Donetsk, killing a Ukrainian soldier. During the day, two Ukrainian soldiers were wounded at unspecified locations.",1
9093059,2019-07-11,"Explosions/Remote violence","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Mariupolskyi","Chermalyk",47.3159,37.8086,"On 11 July 2019, the NAF rebel forces fired 122mm artillery at the governmental positions near Chermalyk, Donetsk. The OSCE SMM observed a total of 54 projectiles/explosions/shots involving unknown weapons near Chermalyk. A civilian man was killed and a residential house was damaged. During the day, two Ukrainian soldiers were wounded at unspecified locations.",1
9093067,2019-07-11,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Horlivskyi","Holmivskyi",48.4046,38.0817,"On 11 July 2019, the Ukrainian Forces fired 122mm artillery, 120mm and 82mm mortars, IFVs, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Holmivskyi, Donetsk. The OSCE SMM observed a total of 34 explosions involving unknown weapons near Holmivskyi. A civilian woman was killed.",1
9093136,2019-07-10,"Explosions/Remote violence","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Pokrovskyi","Marinka",47.9425,37.505,"On 10 July 2019, the NAF rebel forces fired 120mm and 82mm mortars at the governmental positions near Marinka, Donetsk. The OSCE SMM observed a total of 3 explosions involving unknown weapons near Marinka. During the day, one Ukrainian soldier was killed and nine were wounded at unspecified locations [1 fatality split among 28 events].",1
9093228,2019-07-09,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Bakhmutskyi","Dolomytne",48.416,38.1346,"On 9 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, heavy machine guns, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Dolomytne, Donetsk. During the day, one DPR rebel was killed at an unspecified location [1 fatality split among 12 events].",1
9093274,2019-07-08,"Explosions/Remote violence","Unidentified Armed Group (Ukraine)","Civilians (Ukraine)","Kyiv City","Kyiv","Kyiv - Sviatoshynskyi",50.4696,30.3382,"On 8 July 2019, a civilian man died in a grenade explosion in Sviatoshynskyi district of Kiev.",1
9093280,2019-07-07,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Mariupolskyi","Shyrokyne",47.0987,37.8199,"On 7 July 2019, the NAF rebel forces fired heavy machine guns, grenade launchers and small arms at the governmental positions near Shyrokyne, Donetsk. The OSCE SMM observed a total of 17 projectiles involving unknown weapons near Shyrokyne. During the day, one Ukrainian soldier was killed and three were wounded at unspecified locations [1 fatality split among 10 events].",1
9093295,2019-07-07,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Horlivskyi","Shakhta imeni Gagarina",48.3435,37.942,"On 7 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, heavy machine guns, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Shakhta imeni Gagarina, Donetsk. During the day, one DPR rebel was killed at an unspecified location [1 fatality split among 9 events].",1
9093374,2019-07-05,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Bakhmutskyi","Zaitseve",48.4292,38.0094,"On 5 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, IFVs and small arms at the positions of the Donbass People's Militia in the area of Zaitseve, Donetsk. During the day, one DPR rebel was killed at an unspecified location in Donbass [1 fatality split among 13 events].",1
9093393,2019-07-04,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Pokrovskyi","Opytne",48.0961,37.7214,"On 4 July 2019, the NAF rebel forces fired 82mm mortars, heavy machine guns, grenade launchers and small arms at the governmental positions near Opytne, Donetsk. During the day, one Ukrainian soldier was killed and six were wounded at unspecified locations [1 fatality split among 18 events].",1
9093411,2019-07-04,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Kalmiuskyi","Dokuchaevsk",47.7492,37.6777,"On 4 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, IFVs, anti-tank guided missiles, grenade launchers, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Dokuchaevsk, Donetsk, killing one DPR rebel. The OSCE SMM observed a total of 8 shots involving small arms near Dokuchaevsk. Five residential houses were damaged.",1
9093444,2019-07-03,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Pokrovskyi","Marinka",47.9425,37.505,"On 3 July 2019, the NAF rebel forces fired 82mm mortars and heavy machine guns at the governmental positions near Marinka, Donetsk. The OSCE SMM observed a total of 21 projectiles/explosions/shots involving unknown weapons in both directions of the frontline near Marinka. One Ukrainian soldier died in an explosion after he stepped on a rebel's fougasse. During the day, four Ukrainian soldiers were wounded at unspecified locations.",1
9093461,2019-07-03,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Donetskyi","Yasynuvata",48.1298,37.8594,"On 3 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, IFVs, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Yasynuvata, Donetsk, killing one DPR rebel. During the day, another DPR rebel was wounded at an unspecified location.",1
9093514,2019-07-01,"Battles","NAF: United Armed Forces of Novorossiya","Military Forces of Ukraine (2014-2019)","Donetsk","Mariupolskyi","Vodyane",47.1478,37.7881,"On 1 July 2019, the NAF rebel forces fired grenade launchers, IFVs, anti-tank guided missiles, sniper rifles and small arms at the governmental positions near Vodyane, Donetsk. An anti-tank missile hit a medical vehicle killing one medic and one Ukrainian soldier. During the day, two Ukrainian soldiers were wounded at unspecified locations.",2
9093541,2019-07-01,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Donetskyi","Yasynuvata",48.1298,37.8594,"On 1 July 2019, the Ukrainian Forces fired 120mm and 82mm mortars, IFVs, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Yasynuvata, Donetsk. During the day, one DPR rebel was killed and three were wounded at unspecified locations [1 fatality split among 12 events].",1
9093589,2019-06-30,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Horlivskyi","Mykhaylivka",48.2444,37.9747,"On 30 June 2019, the Ukrainian Forces fired 120mm and 82mm mortars and small arms at the positions of the Donbass People's Militia in the area of Mykhaylivka, Donetsk. During the day, one DPR rebel was killed and another was wounded at unspecified locations [1 fatality split among 15 events].",1
9093644,2019-06-29,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Bakhmutskyi","Dolomytne",48.416,38.1346,"On 29 June 2019, the Ukrainian Forces fired 122mm artillery, 120mm and 82mm mortars, IFVs, grenade launchers and small arms at the positions of the Donbass People's Militia in the area of Dolomytne, Donetsk. The OSCE SMM observed a total of 8 explosions involving unknown weapons near Dolomytne. During the day, one DPR rebel was killed at an unspecified location [1 fatality split among 11 events].",1
9093900,2019-06-25,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Pokrovskyi","Vasylivka",48.1716,37.8597,"On 25 June 2019, the Ukrainian Forces fired 120mm and 82mm mortars, IFVs, grenade launchers, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Vasylivka, Donetsk. During the day, one DPR rebel was killed and another was wounded at unspecified locations [1 fatality split among 7 events].",1
9094027,2019-06-23,"Battles","Military Forces of Ukraine (2014-2019)","NAF: United Armed Forces of Novorossiya","Donetsk","Bakhmutskyi","Dolomytne",48.416,38.1346,"On 23 June 2019, the Ukrainian Forces fired 122mm artillery, mortars, heavy machine guns and small arms at the positions of the Donbass People's Militia in the area of Dolomytne, Donetsk. During the day, one DPR rebel was killed at an unspecified location in Donbass [1 fatality split among 10 events].",1
